datetime;water_level;error
2023-10-28 05:04:04;1787.730;0.004
2023-10-29 19:23:59;1787.843;0.003
2023-11-02 07:38:04;1787.857;0.001
2023-11-07 03:02:35;1787.758;0.001
2023-11-17 01:01:06;1787.649;0.002
2023-11-25 19:23:55;1787.695;0.001
2023-11-26 22:59:37;1787.640;0.004
2023-11-29 07:38:05;1787.816;0.001
2023-12-06 20:58:09;1787.543;0.000
2023-12-16 18:56:41;1787.583;0.001
2023-12-22 19:23:59;1787.669;0.001
2023-12-26 00:00:00;1787.618;0.000
2024-01-15 12:52:17;1787.341;0.000
2024-01-18 19:24:00;1787.409;0.000
2024-01-22 07:37:59;1787.410;0.001
2024-01-25 10:50:48;1787.237;0.002
2024-02-04 08:49:20;1787.223;0.001
2024-02-14 00:00:00;1787.276;0.000
2024-02-18 07:38:04;1787.290;0.001
2024-02-24 04:46:22;1787.108;0.001
2024-03-12 19:24:00;1787.068;0.002
2024-03-16 07:38:03;1787.024;0.001
2024-04-12 07:38:05;1786.842;0.001
